GO_ID	GO_Description	GO_Type	fold_enrichment	qvalue_norm	program_component
GO:0010648	negative regulation of cell communication	BP	1.349835931647211	0.035605077296302245	consensus_peak_C3
GO:0030010	establishment of cell polarity	BP	2.0363956667781062	0.03558735744154998	consensus_peak_C3
GO:0030522	intracellular receptor signaling pathway	BP	1.7781974585096014	0.035580205281629446	consensus_peak_C3
GO:0042981	regulation of apoptotic process	BP	1.3646006531602273	0.03554124595246801	consensus_peak_C3
GO:0048545	response to steroid hormone	BP	1.7973647899222422	0.03551909747105188	consensus_peak_C3
GO:0051156	glucose 6-phosphate metabolic process	BP	5.685570531268445	0.0353465582962689	consensus_peak_C3
GO:0008276	protein methyltransferase activity	MF	2.8518348548359125	0.03534295135004845	consensus_peak_C3
GO:0008134	transcription factor binding	MF	1.5722199021679266	0.03534295135004845	consensus_peak_C3
GO:0010324	membrane invagination	BP	3.2643784006917946	0.035294744935831714	consensus_peak_C3
GO:0010595	positive regulation of endothelial cell migration	BP	2.3716982396940085	0.03528971812756101	consensus_peak_C3
GO:0010634	positive regulation of epithelial cell migration	BP	3.0243267872505415	0.035286316523488986	consensus_peak_C3
GO:0046434	organophosphate catabolic process	BP	2.1616506518727596	0.03513693031846174	consensus_peak_C3
GO:0002685	regulation of leukocyte migration	BP	2.108791951560643	0.03513693031846174	consensus_peak_C3
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	BP	2.0619915404158204	0.03513693031846174	consensus_peak_C3
GO:0005096	GTPase activator activity	MF	1.8872146209524698	0.03502004302247247	consensus_peak_C3
GO:0070099	regulation of chemokine-mediated signaling pathway	BP	5.5801618213296935	0.03497183836223901	consensus_peak_C3
GO:0006812	monoatomic cation transport	BP	1.439119379153434	0.03497183836223901	consensus_peak_C3
GO:0032623	interleukin-2 production	BP	2.974001006354311	0.034646754705219864	consensus_peak_C3
GO:0032663	regulation of interleukin-2 production	BP	2.974001006354311	0.034646754705219864	consensus_peak_C3
GO:0150115	cell-substrate junction organization	BP	2.524629762991498	0.034604505204741016	consensus_peak_C3
GO:0050920	regulation of chemotaxis	BP	2.0029950065453486	0.034604505204741016	consensus_peak_C3
GO:0031348	negative regulation of defense response	BP	2.087867515269164	0.034539664233770355	consensus_peak_C3
GO:0030261	chromosome condensation	BP	4.506226275121196	0.034526847753304495	consensus_peak_C3
GO:0140297	DNA-binding transcription factor binding	MF	1.6212122466759236	0.03447749495500162	consensus_peak_C3
GO:0038066	p38MAPK cascade	BP	2.7796777084810276	0.03445938194511109	consensus_peak_C3
GO:0001667	ameboidal-type cell migration	BP	1.8156953786295487	0.03445938194511109	consensus_peak_C3
GO:0004672	protein kinase activity	MF	1.6063414104304834	0.03436488140816213	consensus_peak_C3
GO:0016363	nuclear matrix	CC	2.4957147484912996	0.03436107120218502	consensus_peak_C3
GO:0032501	multicellular organismal process	BP	1.1149740557455743	0.034319776606950306	consensus_peak_C3
GO:0032940	secretion by cell	BP	1.4699686598705397	0.03431278492755198	consensus_peak_C3
GO:0070301	cellular response to hydrogen peroxide	BP	3.4423522112146663	0.034069353838260374	consensus_peak_C3
GO:0035855	megakaryocyte development	BP	5.3646484838158335	0.03406154044486534	consensus_peak_C3
GO:0002690	positive regulation of leukocyte chemotaxis	BP	2.7529923860913583	0.03406154044486534	consensus_peak_C3
GO:0005524	ATP binding	MF	1.3752315363603358	0.03403052321854417	consensus_peak_C3
GO:0043112	receptor metabolic process	BP	2.9231206647981427	0.03401797054250164	consensus_peak_C3
GO:0010632	regulation of epithelial cell migration	BP	2.6075060035356077	0.03401797054250164	consensus_peak_C3
GO:0062207	regulation of pattern recognition receptor signaling pathway	BP	2.3942903015053676	0.03401797054250164	consensus_peak_C3
GO:2000145	regulation of cell motility	BP	1.3844621610545298	0.03401797054250164	consensus_peak_C3
GO:0005085	guanyl-nucleotide exchange factor activity	MF	2.0687905730165412	0.03386466612257008	consensus_peak_C3
GO:0045732	positive regulation of protein catabolic process	BP	2.0634783979686486	0.03385850342998827	consensus_peak_C3
GO:0051668	localization within membrane	BP	1.532428604691119	0.03357294063688084	consensus_peak_C3
GO:0043547	positive regulation of GTPase activity	BP	2.2189182704323267	0.03353788354103144	consensus_peak_C3
GO:0036211	protein modification process	BP	1.247244518315684	0.03344251484620276	consensus_peak_C3
GO:0048468	cell development	BP	1.206806584532961	0.03335245344165106	consensus_peak_C3
GO:0070098	chemokine-mediated signaling pathway	BP	3.086012901245671	0.03331154419217365	consensus_peak_C3
GO:0010631	epithelial cell migration	BP	2.279613884408532	0.03331154419217365	consensus_peak_C3
GO:0071407	cellular response to organic cyclic compound	BP	1.574647113586693	0.03329557970690499	consensus_peak_C3
GO:0044024	histone H2AS1 kinase activity	MF	1.9587225039053957	0.03327786338254674	consensus_peak_C3
GO:0140995	histone H2A kinase activity	MF	1.9587225039053957	0.03327786338254674	consensus_peak_C3
GO:0022607	cellular component assembly	BP	1.2201732627539117	0.03325196898198394	consensus_peak_C3
GO:0071887	leukocyte apoptotic process	BP	2.3501522101959367	0.03308811965690231	consensus_peak_C3
GO:0006629	lipid metabolic process	BP	1.396794777688985	0.03280734751815569	consensus_peak_C3
GO:0043408	regulation of MAPK cascade	BP	1.4891040914500178	0.03271158015768859	consensus_peak_C3
GO:0032486	Rap protein signal transduction	BP	5.063994487010384	0.03268529659602558	consensus_peak_C3
GO:0002064	epithelial cell development	BP	1.8768400751961396	0.03268529659602558	consensus_peak_C3
GO:0002039	p53 binding	MF	3.295155345702201	0.032633401200839775	consensus_peak_C3
GO:0071677	positive regulation of mononuclear cell migration	BP	2.818853276953196	0.0325989324269681	consensus_peak_C3
GO:0071322	cellular response to carbohydrate stimulus	BP	2.178223544623869	0.03257833052288607	consensus_peak_C3
GO:0051336	regulation of hydrolase activity	BP	1.5801006744327903	0.03233059119989594	consensus_peak_C3
GO:0071622	regulation of granulocyte chemotaxis	BP	3.6285086550053824	0.0323288539571718	consensus_peak_C3
GO:0051130	positive regulation of cellular component organization	BP	1.3679789227976975	0.0323288539571718	consensus_peak_C3
GO:0010614	negative regulation of cardiac muscle hypertrophy	BP	4.975527796747467	0.03228145074875927	consensus_peak_C3
GO:0045807	positive regulation of endocytosis	BP	2.232551220237369	0.03226314570243513	consensus_peak_C3
GO:0007259	cell surface receptor signaling pathway via JAK-STAT	BP	2.5052178012111486	0.03224102973156263	consensus_peak_C3
GO:0034284	response to monosaccharide	BP	2.050263973945955	0.03213669426381491	consensus_peak_C3
GO:0036294	cellular response to decreased oxygen levels	BP	2.1584079133107434	0.03209163012919856	consensus_peak_C3
GO:0065008	regulation of biological quality	BP	1.2055646727154308	0.03207287301863481	consensus_peak_C3
GO:0046903	secretion	BP	1.410296178627264	0.03203701348379881	consensus_peak_C3
GO:0045071	negative regulation of viral genome replication	BP	4.098896263592872	0.03200246436180572	consensus_peak_C3
GO:0090132	epithelium migration	BP	2.216959965198827	0.03192939110113693	consensus_peak_C3
GO:0040007	growth	BP	1.377977210101919	0.03185718957405115	consensus_peak_C3
GO:0048306	calcium-dependent protein binding	MF	2.9577810119619503	0.03176298410131779	consensus_peak_C3
GO:0014812	muscle cell migration	BP	2.2805525815736742	0.03163964500687446	consensus_peak_C3
GO:0032008	positive regulation of TOR signaling	BP	3.528297283029335	0.03148403014892703	consensus_peak_C3
GO:0002687	positive regulation of leukocyte migration	BP	2.2708809928285794	0.03144318496085013	consensus_peak_C3
GO:0010950	positive regulation of endopeptidase activity	BP	2.3560048045708624	0.03141330102637348	consensus_peak_C3
GO:0030194	positive regulation of blood coagulation	BP	4.787501666521341	0.031397156248740385	consensus_peak_C3
GO:1900048	positive regulation of hemostasis	BP	4.787501666521341	0.031397156248740385	consensus_peak_C3
GO:0036480	neuron intrinsic apoptotic signaling pathway in response to oxidative stress	BP	4.75991744116427	0.031240971610229887	consensus_peak_C3
GO:0043276	anoikis	BP	3.9816161970598563	0.031189779491504054	consensus_peak_C3
GO:0097696	cell surface receptor signaling pathway via STAT	BP	2.3407569063519533	0.031115695160942484	consensus_peak_C3
GO:0071695	anatomical structure maturation	BP	1.8914158205711953	0.03101594882462724	consensus_peak_C3
GO:1901137	carbohydrate derivative biosynthetic process	BP	1.5466401930454092	0.031009683764958815	consensus_peak_C3
GO:0001786	phosphatidylserine binding	MF	3.147303186553819	0.03099569763707972	consensus_peak_C3
GO:0002446	neutrophil mediated immunity	BP	4.65894795206399	0.030765999362426084	consensus_peak_C3
GO:0043069	negative regulation of programmed cell death	BP	1.4144770178558794	0.030719783811891877	consensus_peak_C3
GO:0043536	positive regulation of blood vessel endothelial cell migration	BP	2.852080641173361	0.03050350396857361	consensus_peak_C3
GO:0098660	inorganic ion transmembrane transport	BP	1.4162452945730761	0.030408547284202014	consensus_peak_C3
GO:1904062	regulation of monoatomic cation transmembrane transport	BP	1.739180942709151	0.03038838906779355	consensus_peak_C3
GO:0090130	tissue migration	BP	2.1507726440267865	0.0303839809755729	consensus_peak_C3
GO:0051254	positive regulation of RNA metabolic process	BP	1.2746300116716178	0.030353131112175868	consensus_peak_C3
GO:0009749	response to glucose	BP	2.0337204755937934	0.030337481221536133	consensus_peak_C3
GO:0002244	hematopoietic progenitor cell differentiation	BP	2.3005481211692156	0.030332813292779075	consensus_peak_C3
GO:0042554	superoxide anion generation	BP	3.8437341300890724	0.030274096344853917	consensus_peak_C3
GO:0043068	positive regulation of programmed cell death	BP	1.565072405457331	0.030260058062467537	consensus_peak_C3
GO:0050921	positive regulation of chemotaxis	BP	2.081740674085245	0.030220928165782597	consensus_peak_C3
GO:0031623	receptor internalization	BP	2.081406442685971	0.030219597127493253	consensus_peak_C3
GO:0001666	response to hypoxia	BP	1.7769807774023214	0.03008489284406978	consensus_peak_C3
GO:0040012	regulation of locomotion	BP	1.3412957365498406	0.030064435045537675	consensus_peak_C3
GO:0002066	columnar/cuboidal epithelial cell development	BP	2.81246591064337	0.030049733345936525	consensus_peak_C3
GO:0010876	lipid localization	BP	1.6545427035888487	0.03003996981199236	consensus_peak_C3
GO:0071621	granulocyte chemotaxis	BP	2.4859768535317253	0.02991845851323446	consensus_peak_C3
GO:0036293	response to decreased oxygen levels	BP	1.7469098854769156	0.029868505004080514	consensus_peak_C3
GO:0010038	response to metal ion	BP	1.746506301194555	0.029861386024871577	consensus_peak_C3
GO:0010952	positive regulation of peptidase activity	BP	2.2690199426662105	0.029739892357435026	consensus_peak_C3
GO:0009746	response to hexose	BP	2.0086519537493763	0.0297083237758806	consensus_peak_C3
GO:0048525	negative regulation of viral process	BP	3.0099053838238294	0.029688308559611423	consensus_peak_C3
GO:0015908	fatty acid transport	BP	2.470031382223871	0.029658788712914108	consensus_peak_C3
GO:0001223	transcription coactivator binding	MF	2.7783136937572084	0.02964732578357179	consensus_peak_C3
GO:0046173	polyol biosynthetic process	BP	3.2966582292075817	0.02951704829398158	consensus_peak_C3
GO:0034220	monoatomic ion transmembrane transport	BP	1.3805363314950299	0.02947791523698123	consensus_peak_C3
GO:0030855	epithelial cell differentiation	BP	1.4363493041613422	0.02940450684045638	consensus_peak_C3
GO:0021762	substantia nigra development	BP	4.3842842483702205	0.029376949412735213	consensus_peak_C3
GO:0071385	cellular response to glucocorticoid stimulus	BP	2.7576087716509434	0.029353051991208995	consensus_peak_C3
GO:0098662	inorganic cation transmembrane transport	BP	1.4275301110037015	0.029169254091069973	consensus_peak_C3
GO:1905954	positive regulation of lipid localization	BP	2.42913069298588	0.028905842704796725	consensus_peak_C3
GO:0015718	monocarboxylic acid transport	BP	2.1482823972531433	0.028791968049593157	consensus_peak_C3
GO:0001934	positive regulation of protein phosphorylation	BP	1.5716298259826937	0.028673498275535253	consensus_peak_C3
GO:0008285	negative regulation of cell population proliferation	BP	1.4271826861109163	0.028673498275535253	consensus_peak_C3
GO:0043270	positive regulation of monoatomic ion transport	BP	1.9257159837857538	0.028593153302075007	consensus_peak_C3
GO:2000209	regulation of anoikis	BP	4.244850503880831	0.028557292594622877	consensus_peak_C3
GO:0097110	scaffold protein binding	MF	2.5177272167038	0.028517962168897973	consensus_peak_C3
GO:0048514	blood vessel morphogenesis	BP	1.4244155462885828	0.02843954429821427	consensus_peak_C3
GO:0014910	regulation of smooth muscle cell migration	BP	2.2862815606802744	0.028238168965912667	consensus_peak_C3
GO:0033574	response to testosterone	BP	3.5636889320243585	0.028190818344331164	consensus_peak_C3
GO:0008593	regulation of Notch signaling pathway	BP	2.384412450816031	0.028136146253393335	consensus_peak_C3
GO:0071456	cellular response to hypoxia	BP	2.055598490876011	0.028100245980845883	consensus_peak_C3
GO:0042593	glucose homeostasis	BP	1.833953789691269	0.02802991950851412	consensus_peak_C3
GO:0034766	negative regulation of monoatomic ion transmembrane transport	BP	2.4954651330754865	0.02791538753817037	consensus_peak_C3
GO:0033500	carbohydrate homeostasis	BP	1.8294978141970302	0.027900208509368488	consensus_peak_C3
GO:0042592	homeostatic process	BP	1.2713686393878156	0.02786919225263681	consensus_peak_C3
GO:0045595	regulation of cell differentiation	BP	1.260358134323772	0.027757172831800833	consensus_peak_C3
GO:0052548	regulation of endopeptidase activity	BP	1.8944726815667026	0.02768079822771459	consensus_peak_C3
GO:0032502	developmental process	BP	1.1028953570917384	0.02759944888893602	consensus_peak_C3
GO:0050866	negative regulation of cell activation	BP	1.931453394781189	0.027540862754386837	consensus_peak_C3
GO:0071326	cellular response to monosaccharide stimulus	BP	2.0903989738192927	0.0274800434504545	consensus_peak_C3
GO:0042169	SH2 domain binding	MF	3.4143640522566487	0.02746350301251659	consensus_peak_C3
GO:0005544	calcium-dependent phospholipid binding	MF	2.7901897474292148	0.02746350301251659	consensus_peak_C3
GO:0090398	cellular senescence	BP	2.341935915592046	0.027422224164957622	consensus_peak_C3
GO:0043534	blood vessel endothelial cell migration	BP	2.0816092897165186	0.02729014858106076	consensus_peak_C3
GO:0046328	regulation of JNK cascade	BP	2.0193320380633284	0.0272764602951645	consensus_peak_C3
GO:0010562	positive regulation of phosphorus metabolic process	BP	1.5024552298835925	0.0272764602951645	consensus_peak_C3
GO:0045937	positive regulation of phosphate metabolic process	BP	1.5024552298835925	0.0272764602951645	consensus_peak_C3
GO:0043087	regulation of GTPase activity	BP	1.841377797481431	0.027256277521536552	consensus_peak_C3
GO:1902894	negative regulation of miRNA transcription	BP	3.414968330069068	0.027111638709035026	consensus_peak_C3
GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	BP	1.4217303821978786	0.026954179833493446	consensus_peak_C3
GO:0043066	negative regulation of apoptotic process	BP	1.3830749364940207	0.026950729015652538	consensus_peak_C3
GO:0051384	response to glucocorticoid	BP	2.0628956358600767	0.026867184606589902	consensus_peak_C3
GO:0040008	regulation of growth	BP	1.4455418395542112	0.026764587471603953	consensus_peak_C3
GO:0010959	regulation of metal ion transport	BP	1.598569545557762	0.026670130627702553	consensus_peak_C3
GO:0071634	regulation of transforming growth factor beta production	BP	3.3571817653622	0.026651638794253828	consensus_peak_C3
GO:0051241	negative regulation of multicellular organismal process	BP	1.3192320996225597	0.02657998978237251	consensus_peak_C3
GO:0071384	cellular response to corticosteroid stimulus	BP	2.5479515177321694	0.026513200146947368	consensus_peak_C3
GO:0019751	polyol metabolic process	BP	2.3963174295717478	0.026389118420449848	consensus_peak_C3
GO:0006111	regulation of gluconeogenesis	BP	3.322159845062389	0.026361511446505174	consensus_peak_C3
GO:0001678	intracellular glucose homeostasis	BP	1.979651278557621	0.026285348372808753	consensus_peak_C3
GO:0051924	regulation of calcium ion transport	BP	1.807085280595331	0.0261365651446677	consensus_peak_C3
GO:0048678	response to axon injury	BP	2.3767106084435237	0.02607790921874293	consensus_peak_C3
GO:0098655	monoatomic cation transmembrane transport	BP	1.3868154629146416	0.026075333493102985	consensus_peak_C3
GO:0002090	regulation of receptor internalization	BP	2.260722303244587	0.0260355010308868	consensus_peak_C3
GO:0045597	positive regulation of cell differentiation	BP	1.3302946892050533	0.0260355010308868	consensus_peak_C3
GO:0002068	glandular epithelial cell development	BP	2.9168227703195955	0.025847269201227194	consensus_peak_C3
GO:0043200	response to amino acid	BP	2.2468914854434865	0.025798762882365038	consensus_peak_C3
GO:0001961	positive regulation of cytokine-mediated signaling pathway	BP	2.90387530780918	0.025712571481744523	consensus_peak_C3
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	BP	3.7109937022441164	0.025444913337131374	consensus_peak_C3
GO:0048246	macrophage chemotaxis	BP	3.6857358238789284	0.02527613156513064	consensus_peak_C3
GO:0071604	transforming growth factor beta production	BP	3.186688583635681	0.02526619235435582	consensus_peak_C3
GO:0035994	response to muscle stretch	BP	3.1742935770152534	0.02516263408377567	consensus_peak_C3
GO:0098609	cell-cell adhesion	BP	1.3042130905020728	0.025145046447972563	consensus_peak_C3
GO:0030901	midbrain development	BP	2.30268124775626	0.024906861055177146	consensus_peak_C3
GO:0042327	positive regulation of phosphorylation	BP	1.4996178031239191	0.02489254345318911	consensus_peak_C3
GO:0019220	regulation of phosphate metabolic process	BP	1.3603884996773359	0.024857472735604777	consensus_peak_C3
GO:0051174	regulation of phosphorus metabolic process	BP	1.3603884996773359	0.024857472735604777	consensus_peak_C3
GO:0035357	peroxisome proliferator activated receptor signaling pathway	BP	3.5960623262731417	0.024756423083836146	consensus_peak_C3
GO:1900744	regulation of p38MAPK cascade	BP	2.5818781384840026	0.02470579338439365	consensus_peak_C3
GO:0060341	regulation of cellular localization	BP	1.3452682464558525	0.02470579338439365	consensus_peak_C3
GO:2000629	negative regulation of miRNA metabolic process	BP	3.10595397329077	0.024642156719379346	consensus_peak_C3
GO:0031960	response to corticosteroid	BP	1.9108897010349084	0.024632027136215113	consensus_peak_C3
GO:0001525	angiogenesis	BP	1.424299342772861	0.02455930320559041	consensus_peak_C3
GO:0071333	cellular response to glucose stimulus	BP	2.017819504841692	0.024520509908809756	consensus_peak_C3
GO:0032890	regulation of organic acid transport	BP	2.3965792970134223	0.024446506587977687	consensus_peak_C3
GO:0030307	positive regulation of cell growth	BP	1.90264033128604	0.024444454838575075	consensus_peak_C3
GO:0007589	body fluid secretion	BP	2.2668140273784676	0.02441271445735191	consensus_peak_C3
GO:0140030	modification-dependent protein binding	MF	1.9427266100736205	0.024376233591014963	consensus_peak_C3
GO:0032733	positive regulation of interleukin-10 production	BP	3.0686263141605212	0.024359026928841582	consensus_peak_C3
GO:0072659	protein localization to plasma membrane	BP	1.6472453017312108	0.024359026928841582	consensus_peak_C3
GO:0045893	positive regulation of DNA-templated transcription	BP	1.2411301229937994	0.024346389198399522	consensus_peak_C3
GO:0071331	cellular response to hexose stimulus	BP	2.002356340826622	0.024212610019615156	consensus_peak_C3
GO:0043124	negative regulation of canonical NF-kappaB signal transduction	BP	2.7499070891212942	0.024210788571170563	consensus_peak_C3
GO:0009888	tissue development	BP	1.2032098581298931	0.023889413926387697	consensus_peak_C3
GO:1902680	positive regulation of RNA biosynthetic process	BP	1.2372227948891454	0.023876458221900595	consensus_peak_C3
GO:0007585	respiratory gaseous exchange by respiratory system	BP	2.2320005289863025	0.02385398636955001	consensus_peak_C3
GO:0043065	positive regulation of apoptotic process	BP	1.4779618017299159	0.02383787022086459	consensus_peak_C3
GO:0003682	chromatin binding	MF	1.4282714468225897	0.023701790261690996	consensus_peak_C3
GO:0042325	regulation of phosphorylation	BP	1.3732892493679199	0.023659564808535694	consensus_peak_C3
GO:0001568	blood vessel development	BP	1.3436506397309296	0.02362954618488901	consensus_peak_C3
GO:0051056	regulation of small GTPase mediated signal transduction	BP	1.6076629606932986	0.02361615682046664	consensus_peak_C3
GO:0032891	negative regulation of organic acid transport	BP	3.4057630489470037	0.0235955337120978	consensus_peak_C3
GO:0008610	lipid biosynthetic process	BP	1.4295599830327914	0.0235955337120978	consensus_peak_C3
GO:0048856	anatomical structure development	BP	1.0969443746907326	0.02349910608067006	consensus_peak_C3
GO:1903532	positive regulation of secretion by cell	BP	1.6178671632139527	0.023269275804649107	consensus_peak_C3
GO:0035987	endodermal cell differentiation	BP	2.439918158568642	0.02297767250979858	consensus_peak_C3
GO:0042119	neutrophil activation	BP	3.309370817475799	0.022920086997383866	consensus_peak_C3
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	BP	1.243026134590564	0.022811970751971337	consensus_peak_C3
GO:0050773	regulation of dendrite development	BP	1.9365469750110222	0.022771596445018565	consensus_peak_C3
GO:0044546	NLRP3 inflammasome complex assembly	BP	3.2789411529249475	0.02270308562220139	consensus_peak_C3
GO:0035773	insulin secretion involved in cellular response to glucose stimulus	BP	2.4071397907735474	0.022548019376627072	consensus_peak_C3
GO:0034767	positive regulation of monoatomic ion transmembrane transport	BP	1.9214032402071655	0.022433326227413397	consensus_peak_C3
GO:0045844	positive regulation of striated muscle tissue development	BP	3.2356543621372746	0.022413560770971716	consensus_peak_C3
GO:0048636	positive regulation of muscle organ development	BP	3.2356543621372746	0.022413560770971716	consensus_peak_C3
GO:1901863	positive regulation of muscle tissue development	BP	3.2356543621372746	0.022413560770971716	consensus_peak_C3
GO:0007162	negative regulation of cell adhesion	BP	1.5923647613243965	0.022324955193231313	consensus_peak_C3
GO:0003014	renal system process	BP	2.04778314304315	0.022296030237988592	consensus_peak_C3
GO:0043549	regulation of kinase activity	BP	1.488430453797914	0.022269681541160706	consensus_peak_C3
GO:0007492	endoderm development	BP	2.0415836229281226	0.02218979218266132	consensus_peak_C3
GO:0001944	vasculature development	BP	1.3198783736846853	0.022177031438308528	consensus_peak_C3
GO:0140632	canonical inflammasome complex assembly	BP	3.187380154511946	0.022121199340281446	consensus_peak_C3
GO:0002761	regulation of myeloid leukocyte differentiation	BP	1.902625306835067	0.02207947911746693	consensus_peak_C3
GO:2000191	regulation of fatty acid transport	BP	3.178792220172589	0.022072696625604373	consensus_peak_C3
GO:0045926	negative regulation of growth	BP	1.6701203916892626	0.021991031438301008	consensus_peak_C3
GO:0044237	cellular metabolic process	BP	1.2020409794287914	14.1224903717024	OCR_C1
GO:0048518	positive regulation of biological process	BP	1.1999751373761436	7.319153974357458	OCR_C1
GO:0031323	regulation of cellular metabolic process	BP	1.2076615839699925	6.120805227823305	OCR_C1
GO:0048522	positive regulation of cellular process	BP	1.1946001864866151	6.078414950465493	OCR_C1
GO:0032869	cellular response to insulin stimulus	BP	2.5659105620991887	5.952997768152803	OCR_C1
GO:0008286	insulin receptor signaling pathway	BP	3.067506235901874	5.3975391591245625	OCR_C1
GO:0051345	positive regulation of hydrolase activity	BP	2.037493644255993	5.027692161260768	OCR_C1
GO:0051336	regulation of hydrolase activity	BP	1.7731785133681266	5.027692161260768	OCR_C1
GO:0019222	regulation of metabolic process	BP	1.1716616810835643	4.892396396705278	OCR_C1
GO:0065007	biological regulation	BP	1.088401895364898	4.607999428144084	OCR_C1
GO:0032868	response to insulin	BP	2.2198124059716178	4.538446596232749	OCR_C1
GO:0050790	regulation of catalytic activity	BP	1.4804557750862657	4.226288912092116	OCR_C1
GO:0031324	negative regulation of cellular metabolic process	BP	1.296343794762886	4.202266175467599	OCR_C1
GO:0060255	regulation of macromolecule metabolic process	BP	1.171755700008704	4.202266175467599	OCR_C1
GO:0080090	regulation of primary metabolic process	BP	1.179843978612297	4.106960204501572	OCR_C1
GO:0050794	regulation of cellular process	BP	1.0914157275256484	4.106960204501572	OCR_C1
GO:0050789	regulation of biological process	BP	1.0837470697914517	3.7481816215712764	OCR_C1
GO:1900076	regulation of cellular response to insulin stimulus	BP	3.2126857426357107	3.1607242555842965	OCR_C1
GO:0009892	negative regulation of metabolic process	BP	1.2442950437924027	3.1607242555842965	OCR_C1
GO:0030155	regulation of cell adhesion	BP	1.9104984816793265	1.1126652862147153	OCR_C3
GO:0045785	positive regulation of cell adhesion	BP	1.9806033412753823	0.7360385159891203	OCR_C3
GO:0030335	positive regulation of cell migration	BP	1.9039478943837118	0.7360385159891203	OCR_C3
GO:2000147	positive regulation of cell motility	BP	1.8972907265121624	0.7360385159891203	OCR_C3
GO:0040017	positive regulation of locomotion	BP	1.8906726664757707	0.7360385159891203	OCR_C3
GO:0034097	response to cytokine	BP	1.7818144643046339	0.7360385159891203	OCR_C3
GO:1901652	response to peptide	BP	1.7743449591702374	0.7360385159891203	OCR_C3
GO:0008150	biological_process	BP	1.0624769954099826	0.7233709814001726	OCR_C3
GO:0030595	leukocyte chemotaxis	BP	2.7251541788997886	0.6858209460635147	OCR_C3
GO:0042221	response to chemical	BP	1.3066426766886823	0.6810040051279502	OCR_C3
GO:0071345	cellular response to cytokine stimulus	BP	1.7711829464909488	0.6621609762396435	OCR_C3
GO:0002376	immune system process	BP	1.4255442772861482	0.6621609762396435	OCR_C3
GO:0071526	semaphorin-plexin signaling pathway	BP	3.780893368939417	0.6055325033027841	OCR_C3
GO:0051716	cellular response to stimulus	BP	1.1690758490666673	0.5756486301665419	OCR_C3
GO:0009987	cellular process	BP	1.0641936810394543	0.5756486301665419	OCR_C3
GO:0006915	apoptotic process	BP	1.4152123651781574	0.554578202247103	OCR_C3
GO:0001817	regulation of cytokine production	BP	1.7862270749163855	0.5538319618359956	OCR_C3
GO:0060326	cell chemotaxis	BP	2.2167843535635576	0.5371508526847061	OCR_C3
GO:0007159	leukocyte cell-cell adhesion	BP	1.9828132337446722	0.5371508526847061	OCR_C3
GO:0001816	cytokine production	BP	1.756763961599825	0.5257487377209393	OCR_C3
GO:0046649	lymphocyte activation	BP	1.6765057546845137	0.5213276374964119	OCR_C3
GO:0012501	programmed cell death	BP	1.394062793118816	0.5213276374964119	OCR_C3
GO:0008219	cell death	BP	1.3920374464256922	0.5213276374964119	OCR_C3
GO:0030334	regulation of cell migration	BP	1.5174547435245818	0.5205570544562024	OCR_C3
GO:2000145	regulation of cell motility	BP	1.4940428177593252	0.4897648019605745	OCR_C3
GO:0070887	cellular response to chemical stimulus	BP	1.3545230305688882	0.4854298467642523	OCR_C3
GO:0043226	organelle	CC	1.0771413424756426	0.48424268558800654	OCR_C3
GO:0005102	signaling receptor binding	MF	1.4438282391679658	0.4794205488872979	OCR_C3
GO:0040012	regulation of locomotion	BP	1.4711691704042416	0.4697300047366185	OCR_C3
GO:0005768	endosome	CC	1.528774861330888	0.46256120548718954	OCR_C3
GO:0002690	positive regulation of leukocyte chemotaxis	BP	3.186411985064243	0.45820830900558196	OCR_C3
GO:0071621	granulocyte chemotaxis	BP	3.0571935599059614	0.45820830900558196	OCR_C3
GO:0002688	regulation of leukocyte chemotaxis	BP	2.951281990330676	0.45820830900558196	OCR_C3
GO:0050921	positive regulation of chemotaxis	BP	2.484777500861962	0.45820830900558196	OCR_C3
GO:0050900	leukocyte migration	BP	1.9902812632153046	0.45820830900558196	OCR_C3
GO:1903131	mononuclear cell differentiation	BP	1.784476071268711	0.45820830900558196	OCR_C3
GO:0097190	apoptotic signaling pathway	BP	1.765202168581244	0.45820830900558196	OCR_C3
GO:0045321	leukocyte activation	BP	1.5798790214996812	0.45820830900558196	OCR_C3
GO:0050790	regulation of catalytic activity	BP	1.4969052836983352	0.45820830900558196	OCR_C3
GO:0051240	positive regulation of multicellular organismal process	BP	1.361741593454404	0.45820830900558196	OCR_C3
GO:0016477	cell migration	BP	1.3605252500550153	0.45703641928704913	OCR_C3
GO:0038191	neuropilin binding	MF	5.2452990072807975	0.45237415909331535	OCR_C3
GO:0051345	positive regulation of hydrolase activity	BP	1.9838753904597826	0.44907326502357053	OCR_C3
GO:0031901	early endosome membrane	CC	2.274748417832568	0.44792269539761903	OCR_C3
GO:0005769	early endosome	CC	1.8395716102085984	0.44792269539761903	OCR_C3
GO:0098552	side of membrane	CC	1.6336228494154703	0.4415289394995257	OCR_C3
GO:0001819	positive regulation of cytokine production	BP	1.8669366028971122	0.4341535997244489	OCR_C3
GO:0050896	response to stimulus	BP	1.1261378557149335	0.4341535997244489	OCR_C3
