	GSM4290167_bladder1	GSM4290168_bladder2	GSM4290169_bladder3	GSM4290170_bladder4	GSM4290171_bladder5	GSM4290172_bonemarrow1	GSM4290173_bonemarrow2	GSM4290174_bonemarrow3	GSM4290175_bonemarrow4	GSM4290176_bonemarrow5	GSM4290177_brain1	GSM4290178_brain2	GSM4290179_brain3	GSM4290180_brain4	GSM4290181_brain5	GSM4290182_breast1	GSM4290183_breast2	GSM4290184_breast3	GSM4290185_breast4	GSM4290186_breast5	GSM4290187_colonsigmoid1	GSM4290188_colonsigmoid2	GSM4290189_colonsigmoid3	GSM4290190_colonsigmoid4	GSM4290191_colonsigmoid5	GSM4290192_colonsigmoid6	GSM4290193_colontransverse1	GSM4290194_colontransverse2	GSM4290195_colontransverse3	GSM4290196_colontransverse4	GSM4290197_colontransverse5	GSM4290198_colontransverse6	GSM4290199_heart1	GSM4290200_heart2	GSM4290201_heart3	GSM4290202_heart4	GSM4290203_heart5	GSM4290204_hypothalamus1	GSM4290205_hypothalamus2	GSM4290206_hypothalamus3	GSM4290207_hypothalamus4	GSM4290208_kidney1	GSM4290209_kidney2	GSM4290210_kidney3	GSM4290211_kidney4	GSM4290212_kidney5	GSM4290213_liver1	GSM4290214_liver2	GSM4290215_liver3	GSM4290216_liver4	GSM4290217_liver5	GSM4290218_lung1	GSM4290219_lung2	GSM4290220_lung3	GSM4290221_lung4	GSM4290222_lung5	GSM4290223_lymphnodes1	GSM4290224_lymphnodes2	GSM4290225_lymphnodes3	GSM4290226_lymphnodes4	GSM4290227_lymphnodes5	GSM4290228_ovary1	GSM4290229_ovary2	GSM4290230_ovary3	GSM4290231_ovary4	GSM4290232_ovary5	GSM4290233_pancreas1	GSM4290234_pancreas2	GSM4290235_pancreas3	GSM4290236_pancreas4	GSM4290237_pancreas5	GSM4290238_placenta1	GSM4290239_placenta2	GSM4290240_placenta3	GSM4290241_placenta4	GSM4290242_placenta5	GSM4290243_prostate1	GSM4290244_prostate2	GSM4290245_prostate3	GSM4290246_prostate4	GSM4290247_prostate5	GSM4290248_skin1	GSM4290249_skin2	GSM4290250_skin3	GSM4290251_skin4	GSM4290252_skin5	GSM4290253_stomach1	GSM4290254_stomach2	GSM4290255_stomach3	GSM4290256_stomach4	GSM4290257_stomach5	GSM4290258_testis1	GSM4290259_testis2	GSM4290260_testis3	GSM4290261_testis4	GSM4290262_testis5
PC1_PDAC3185834	35.04640221560273	37.290724565672235	33.884040703535106	35.41122471643319	38.965605711511124	85.78974413384344	76.30920306939466	71.28599812729804	72.41055142976899	72.16453818059493	34.202063777268435	34.7176371379456	35.088825431000835	34.14847848613575	30.698877003071335	42.040054608775336	39.67306314711398	38.9424884652612	39.45479753761439	36.065175900615294	48.51852827130911	51.86513065659985	48.04216665599294	48.501670724713335	47.084041217817905	46.58201014865183	53.02590709811209	53.79796742841255	52.19994586345276	50.743769091377345	45.515003287537255	47.41258949354207	34.39893001833614	36.73230733390429	33.94911584826333	37.55307516237324	40.588914102170136	35.6183231776503	31.428386415065326	31.04170737699327	32.668321154772826	36.91597817831272	36.581111551692366	36.77423350680721	34.72628092426389	35.901504735162206	45.933603413124196	41.73958110689337	39.873211689129164	36.60041785495533	34.82376644224025	43.77775955642329	46.167691018529055	45.387860887745624	42.584644158988205	47.03410486188644	46.48377328479186	50.58304543546448	46.57150307748685	46.89608947206987	53.47648370428155	37.2465019474747	37.24780207726403	29.776437751204124	33.44796380493214	34.23616838110485	38.712896025190446	36.298968629115066	38.33554324515006	38.54650518784297	36.7517173851474	39.17810569156189	36.269136202241235	38.091086998532006	41.91365898953488	32.706151063062705	38.946147450491836	36.955639459051284	39.38557051743056	28.382734529988312	35.35016829961101	36.18656670021144	36.19981175080326	41.69481432294536	36.4990927892064	40.43485900982647	54.069081842265255	46.48767610919442	49.20731181434	48.148303080423084	50.14046696826654	35.17036474007427	32.48768339976716	34.193384648320496	38.1386223064598	31.735684838752892
PC1_PDAC3186018	35.199799785053024	37.18006481748792	33.59901085902568	35.266173330465755	39.47932092413929	95.51448881898807	83.6853029055638	79.82125592831966	78.6032668142813	78.91116824450958	35.007411904144625	35.722770412000315	35.57796997687702	35.079995442782504	30.50634255640985	42.95548961709672	40.2240066580654	39.70322388555833	39.98328414946922	36.61031094263177	49.56816309905266	52.934558858729474	48.80695112379381	49.804509754765775	47.97077828603362	47.24937264692078	53.77036685294208	54.43365882637147	53.546001930792734	51.73667207050543	46.06758679468822	48.18490435856171	34.4461978897178	36.97605853705123	33.774499360608544	37.78314968871773	40.8251969704682	36.470117125252784	31.376279095572077	30.760440692170434	33.216708229927825	36.828224781546396	36.83773983837892	37.07069110114709	34.4339598565478	36.04851633990055	46.207034257916895	42.21964620964281	39.41568878711223	35.81697362249348	34.22351739385068	44.4833691973912	47.35988153148026	46.625960636445186	43.78157042861354	48.25920981884403	48.3534664341816	54.12547491431465	48.473801086131395	49.10212008819525	57.657064028686754	37.43200611407148	37.09455097584546	29.10178156619124	33.06359396260109	33.8966128796457	38.362398631338095	36.08556651193255	38.077861019647166	37.82915938477941	36.32436224333303	39.3721466063372	36.13142822759959	38.221353531775	42.37187282087874	32.5770237424796	39.34876598652291	37.29855152056017	40.16381005554345	27.84906872084918	35.11546202047049	36.49512616531646	36.57816537004656	43.124769415679765	36.73352803088935	41.3983786868701	54.237019282605125	46.24402040134614	49.3896268219219	48.65189256328656	51.2136632516722	35.90001183344209	33.04729523089931	34.83473173352164	39.177570983084046	31.718621774821514
PC1_PDAC3186965	33.84162722384374	36.16553839356405	32.96063697930009	34.26788528286721	37.713219974686645	80.41819834776078	72.5046319745658	67.41879248787693	68.46261603260467	68.45595655725887	33.336497446635605	33.91788251923599	34.0707850884051	33.28287842537285	29.796872319053822	40.58684961263492	38.35047569825131	37.801753042862885	38.223883199088384	34.97524813058046	46.74358211134262	49.98657871880621	46.422491663328024	47.136587325844545	45.48239890561008	45.4383065535159	51.22962554535858	51.721942748271374	50.168082749145256	49.284220340632785	44.50496094271893	46.079377497609876	33.369080392675905	35.620741908733756	33.02566627739026	36.353352558790405	39.48940277619802	34.69124441144659	30.457402772210575	30.101279599292422	31.72786999288923	35.85574240947572	35.47955547634825	35.90776963379609	33.63513377863514	34.8820726094552	43.94166286620946	40.03305893253824	38.595234027503295	35.60822465521665	33.87437392359216	42.7459384231486	44.46394314434784	43.69269562518117	40.980966591103204	45.54210822212486	44.319851527717965	48.286787064850294	44.406071028577	44.75360436010826	50.73534256824689	36.0004791203438	36.211371719235174	28.811145712668836	32.3912526768912	33.20417746847522	37.48888776834215	35.078412617424796	37.11756597835275	37.35981814252779	35.387273972174796	38.021976767228836	35.250689836287194	37.0226375598273	40.39407601380871	31.82488663307327	37.83110440249917	35.804654355735565	38.177451104328824	27.770674382097905	34.33504108680994	34.99662040539503	35.1154182332432	40.316994548093135	35.42127220457211	38.903273261084905	52.41144051938111	44.903439969838516	47.79709977216083	46.52893306603941	48.331174663973954	34.14267203050573	31.997621489094318	33.342106051695495	37.23243862045902	30.792489392654076
PC1_PDAC3187289	41.213716715473204	43.89380314805174	39.66704916550073	41.473622881276505	46.23024999966374	97.56886583825863	84.38071778694732	83.59406520961319	81.86265256405405	83.02146907588062	41.38360046328622	42.06953721839799	42.006143549813125	41.356748750834136	36.07492146130463	50.196513221521094	47.103627543565295	46.59071079121212	47.15534672013591	42.868324299381655	57.148599825805285	60.63341608365305	55.952138045458135	56.912816673592246	55.04830989611902	54.36404422212798	61.80967067918143	62.66148673389235	61.3075099163207	59.30266728575627	53.04586562612707	55.42189602607324	40.65753331524559	43.52667232555731	39.87507491198526	44.333062734743336	47.94342784857536	43.07187871830823	37.16803295206177	36.301148197898094	38.990773425158984	43.38486821797456	43.38955180084499	43.51868905256536	40.46356235849855	42.34232318971566	52.68084103538978	48.21912060532473	45.851510942150405	41.81048698770155	40.204664546476714	51.61729541420217	53.97115731966211	53.34713469566626	50.33418434056477	55.544342898971685	55.01460426102379	61.500659566269626	55.808259702342774	56.38489462611927	65.27299818688478	44.196663951408304	44.017742215764024	34.71609850277064	39.22686147783696	40.12413142675719	45.717069305574846	42.73852170571735	44.97725137305581	44.88042881950031	43.1212163733622	45.93053692930149	41.75531326012559	44.520670889311425	49.22932578215683	38.00100730214544	45.9361080685953	43.68075787739411	46.90028255276746	32.90995226090203	41.08564994080465	42.4677441692606	42.8563477603841	50.2430864580801	43.00911771790519	48.1304203813336	63.85969349018032	54.51914972690651	58.03539749584333	56.821948135110006	59.86215208081403	42.30013635464187	39.07195670107862	40.85144466454461	46.04972487273818	37.551768528931
PC1_PDAC3191324	43.018755800002374	45.767704184012196	41.52527599792026	43.323532704300554	47.36687958401089	112.041041771986	101.39033480555607	92.24046710972054	94.66488037125733	94.0563578259407	41.82313707201459	42.60876796951454	43.01133379017248	41.788056835012455	37.84887132028824	51.437687314998826	48.57252521951284	47.599911792092406	48.25896281568597	44.21755492299732	59.38719858830949	63.79083659889346	58.37383141380127	59.592329433258584	58.093400142678	57.24633893608893	64.97501828208691	66.02378373122288	64.03602287675726	62.044327622588824	55.89434756307566	57.935033510229886	42.063559343759	44.947222370126816	41.63218916518511	45.93862688773501	49.594614984956166	43.43217035018554	38.61843766067478	38.19041508377224	39.9411099635883	45.0070212353584	44.30893295524949	44.80095416968422	42.38661783264376	43.9904378129537	55.90227316385504	50.89634710638468	48.02301993801291	44.2723075372658	41.923445585112646	53.50559900363664	56.65059621897047	55.62447360432392	52.286874112406416	57.68322727154035	57.41249996440179	62.55429356487778	56.948006002463366	58.096189831274366	66.23545841206817	45.56820974532238	45.5021312832755	36.569667907852164	40.97788582902929	41.9135064940377	47.60536241420212	44.4283654319237	47.12003709588573	47.36578113409423	45.12591923884802	48.471365483319744	45.207560818072615	46.97469517040994	51.41496091791102	40.38222959082951	47.55280887814404	45.21221940001373	48.25962786614009	34.96307830266474	43.408932771473225	44.0866596409788	44.25922170186887	50.70122741012122	44.58083725650334	49.15676477586038	66.52524170290258	57.38297336441761	60.52312398403051	59.5152669667824	61.80700063634708	42.84859921015457	39.68907169970368	41.67997917652695	46.705095451452635	38.79990859731699
PC1_PDAC3212752	43.418907454916855	47.026366547229294	42.48137149832928	44.28381325156011	48.3101619274736	96.18853251948798	84.79318212940491	81.66046238990265	81.24721283142476	81.09396775433707	43.373802717660666	44.34181804524232	44.518878961884674	43.57730722698741	38.85169603648917	52.27980097942891	49.10541746868106	48.288891613430415	49.28132682958654	44.79384053884331	60.7048252869663	65.3834383099786	59.904889705718084	61.1282628927405	59.40229193954186	59.40226736206719	66.77206000477386	67.65281890543787	65.0153599867408	64.07344501473754	57.704345357043756	60.088311021438315	43.058572618445524	46.31562564090832	42.62764392251721	47.07570432155901	50.218418514913296	45.3318572728899	39.8142922114397	39.08940167231611	41.440168674682646	47.41163133371865	46.60283778498204	47.335059922645755	44.04369201193457	45.37284896487435	60.326548417403735	54.8963256761657	54.0112140315738	50.605152924170575	47.62417222268295	53.42759190765024	55.7849075526568	55.1019296039222	51.83862284011645	57.103855921193954	55.62839241612649	60.16987346511823	56.611624037520116	56.56929152838267	62.80690641732259	46.697004877984746	47.0553221536301	37.2846263637257	41.9970499753664	42.94655096452912	50.179285758700026	46.83233957861593	49.32624565194951	50.330282021892785	47.62922028667746	49.518677418225444	46.071672185549026	47.75671100057127	51.37824079336798	40.638394204991215	49.25492073983594	46.82704743598545	49.5985509318199	36.44575383991717	44.7016217482112	44.469038382089906	44.784306813864774	51.71277073073039	44.91458820611715	49.92139134978284	68.95821772933904	59.40316676574068	62.61647145132572	60.66805247627659	62.929304090013446	44.15125986877155	41.36678282948994	43.291740539814604	48.28355846497368	40.06603405741444
PC1_PDAC3220586	46.97743818297614	50.56841798971838	45.6591940441344	47.718330163830785	52.960499326815345	103.83185522207035	89.08074896925162	89.5288555964099	88.01752005057044	88.60799413715219	47.68568874054659	48.35638949689383	48.487278759069234	47.666324875354675	41.82714860763038	57.88155165272319	53.90059265142634	53.33321566675817	54.03810414328929	49.32761828702994	64.97669570689689	68.86485026295452	62.9588148298187	64.29156464313802	63.04742982624681	62.208045745988414	70.20904166390049	71.64169126729577	69.57591876265073	67.43590257069661	60.57170882386472	63.25542480258739	46.77770425778169	50.244515423107636	45.954638088167926	51.01018153015334	55.15564121507767	49.7776050608606	42.958522067787065	41.84954899369202	44.97310172287034	49.61009161493167	49.422380007957415	49.99312732699743	46.499592269138034	48.289860443311376	59.57369794820778	54.588971219779864	52.34751914560866	47.95265082248121	45.79539588343712	59.02708308863778	61.18894095873396	60.82352249720967	56.97366465778438	63.483577000630866	62.093777537092215	68.55157119148298	63.12918571076907	63.18278576922243	72.0497554526305	51.0220322432677	50.8133945708694	39.875028497582555	45.1911021774635	46.3161388765268	52.54996392423853	48.824561584903904	51.62650983825128	51.80843488231169	49.28946150468395	52.46492148152611	47.86656763984418	50.892481989228294	56.27898375176905	43.199222509954325	52.89258567451058	50.24606301915288	53.79135652839342	37.94188611290104	47.427101692585424	48.36879068138155	48.70262796946805	57.26747131302133	48.90164067611078	54.89480747489733	73.23398963473184	62.60861403513762	66.21173431790716	64.77158275117532	67.51417458008255	48.33003617301573	44.73489433552038	46.85678555324625	52.83639564342956	43.115249698341174
PC1_PDAC3224130	43.044675962095646	45.62073944870374	41.43028289249963	43.1745594518338	47.782828343965754	100.8225829604249	88.68189595009511	84.1056325697886	85.41024653086401	86.43120164351963	42.28349679792984	42.711010173844535	42.99680236614817	42.02785327929776	37.518216720722585	51.55692464801548	48.64026495452032	47.82757560313838	48.34767377875983	44.23398599490739	59.22753676471814	63.652776922919095	59.14904137580778	60.094577098880116	57.8833834686269	57.364885362911025	65.00162422975782	65.7022916188708	63.878802288914905	62.31211336977393	55.825513631389036	58.20769664357911	41.98960233251845	44.86041097851423	41.46680143785129	45.72860782940684	49.57604192261359	43.955579089032184	38.376197646266846	37.6646043520429	40.20047543634722	45.23019495451374	44.90338075552311	45.0979550583326	42.41283157788409	44.17180965401831	56.34317250758313	51.0183019709598	48.89549069422019	45.055589487555636	42.93731810756653	53.4417750160114	56.288938979310075	55.42989265522538	52.10231522168784	57.47764854289404	57.0310369962122	63.285934581463586	57.036934567908126	58.14495731121402	66.7145629499576	45.5901785434304	45.622593411224834	36.45728105276807	40.90373749330899	41.89881865796436	47.44346747205791	44.59126566376112	47.04863247751698	47.1085066303267	45.14509609201508	48.00555723274957	44.19347698807554	46.50584675225604	51.11659475743267	39.96804076097883	47.780610845276875	45.422447998901625	48.207981520735075	34.8207644691891	43.137428775312046	44.437671575537834	44.49309258686919	51.59904779937266	44.825078641564076	49.646610964157254	66.38552904245176	56.852050421246275	60.678419252464806	59.218020458926084	62.27556488591791	43.26792533245344	40.024132055542275	42.103632880148425	46.93649481011005	38.90574571008055
PC1_PDAC3281782	45.368923717255846	47.94506391086985	43.52801361837328	45.485288588527744	50.63049694612236	116.49097842436045	103.64239011537452	97.8098522392491	97.82482723374886	97.4683430246528	45.29572015531419	46.0841086700495	46.11589447159779	45.177758608529594	39.72824887342665	55.01240332701007	51.69691361426164	51.36324606780893	51.5644407077106	46.887775265383205	62.35810847070972	66.60845079091526	61.96988223659616	62.841485485471736	60.66724085366777	59.76167857429601	67.8170402732963	68.90262708890107	67.31635686595087	65.27964516292784	58.53656671167163	61.028099181560776	44.53377970685632	47.70690556149338	43.79917508439102	48.76295507180815	52.67795280445212	46.95514136158689	40.91571278512948	39.80251837285889	43.090188814043	47.71613433567499	47.82811783575857	47.94300625386078	44.520013406818364	46.69265859033757	58.602607987186516	53.85526819637074	50.730211998320236	46.145692931080546	44.34539938708638	56.683235787528176	60.04035962833017	58.99825618950016	55.67066857875864	60.803984505278756	60.69742822013576	67.24409221412863	61.34352589303397	61.745540813290496	71.25649097374703	48.20036346054696	48.05558242102143	38.07990217174195	43.013822239906084	44.13310501288408	49.84209056073086	46.795412712590604	49.12853467691945	48.945836193524975	47.00916870094244	50.87462515057774	46.48570154146503	49.31254892372832	54.55144125882889	42.39724280002735	50.563225384493656	47.933768105993	51.27385035825854	36.35465528026153	45.31944961699763	46.91922531344201	47.33299348970357	55.113677146800946	47.46937361833862	52.889392730682566	68.85773751293401	59.36698183895906	62.95299002070967	61.751252538058814	65.25422168204335	46.271704668710264	42.98313583083403	44.93003666851868	50.5105033076957	41.42139473023411
PC1_PDAC3572208	42.90511712325447	45.34197620191317	41.10280932003632	42.93630606200021	48.11588998239363	107.94581021509067	94.39865173655737	91.72585470573458	90.46117781248083	91.16097601999135	42.30938499767569	42.93159102283638	42.90024645775522	42.24350732138691	36.85032514734645	52.237971753733554	48.8337934821644	48.2901523267357	48.634790987721985	44.64681667664797	59.54952699768107	63.43008623814311	58.62031988394936	59.542963209714586	57.48607919780298	56.9726044596088	64.46038323713806	65.39842383781969	64.32219532605653	62.239927646619684	55.393150497982425	57.839878228921464	41.87526043859668	44.769803461606735	41.05364495884964	45.73931159042678	49.82370602836218	44.13267766231317	37.904786605349784	37.041242702273266	40.08185091779857	44.73637331399932	44.80121793578211	44.93451402052457	41.77343044097632	43.849858946523	55.44583941185467	50.31942305338888	47.31458566671527	42.89923807979296	41.19436510339622	54.26084952386862	57.14493671616876	56.336462986252656	52.89287683877428	58.67173635833657	58.355890110486364	65.26906681063038	58.629486220583225	59.481547502152665	69.45655431587315	45.50804623183153	45.26568897339061	35.692495205011	40.42146737275759	41.4719418019595	46.7054533950349	43.946628088290524	46.27137918451827	45.914161806048206	44.22419473455163	47.484583858588536	43.33348122055855	46.043039479300504	51.373635629233874	39.46511665417573	47.77203449478658	45.249234571291275	48.661490442641245	33.84546098770581	42.55833195368746	44.4915673099229	44.63680231037449	52.48520051125104	44.97502141530585	50.25557530490982	65.58338079800485	56.252707944029346	59.84681172536591	58.911120478554814	62.19218500307943	43.263260697603506	40.10251626151027	41.94279971017538	47.66952038334012	38.68035185882482
PC1_PDAC40421491	38.20968708213807	41.32876521303109	37.42076539178845	38.98439114435624	42.481835447038996	90.97405555867613	82.08617864985573	75.26434786580492	76.7310888040981	75.801035609592	38.65595970745584	39.14535055811426	39.5624624254604	38.4005251650635	34.67561840308968	45.865265179261065	43.28664073618746	42.68344507980893	43.58910633351523	39.353786480616726	52.680068704582624	56.698074174377496	51.914493075237814	53.39837082876875	51.9056361444454	52.0669377787525	58.457067882668284	59.295847190970264	56.543261413304656	55.76323827948356	50.85584716763906	52.5018399571213	38.06524525458314	40.82812673104562	37.74834098694761	41.248464151132595	44.20912514103483	40.08163742329463	35.50236936534803	34.806495803823154	36.7918635643786	41.730723113043396	40.938065243383335	41.7698246734937	38.88103351723494	39.9823711591159	51.96865787890663	48.07221081470362	47.05895382304866	44.31763835731711	41.78593538756468	46.76286064431201	49.20837477752101	48.33410747259319	45.5360398276024	49.7944861909522	49.06123387457108	52.647245921316674	49.448578453253006	49.59373569405155	55.72364127951094	40.98639356563985	41.49660826769641	32.996407306236904	37.15176495567203	37.93502411191115	43.950042726859415	41.003240350077945	43.103796967547254	44.17947335035823	41.49118385416189	44.78176794041011	41.58896070976649	42.8324832793947	45.5680991070102	36.50527493282949	43.472345792812526	41.31837715384087	43.53044290454321	32.60181957199878	39.5164303095384	39.246414005166734	39.52094697469599	45.210034438848226	39.627195514259526	43.60393058801758	60.12978882784183	51.99331542732502	54.5864233179803	52.63153660757669	54.847082317940284	38.82989353339215	36.62999956310443	38.37197842127893	42.522685121835366	35.58363633722425
PC1_PDAC45191754	29.381089499097996	31.679557285847217	28.63774328719599	29.884795748327598	33.35332375676043	60.58279815511742	52.51990965381042	52.928951515289924	51.68236257392975	52.23175669181604	30.275686815815213	30.71767171548409	30.60606126112104	30.389859106025835	25.91897623894545	35.93995919486914	33.73115780793078	33.58855423604398	33.95302714724538	30.662262911185437	41.06842092456529	43.07419147466541	40.20368436965228	41.279177584472045	39.93407961480578	39.86042774783881	44.68963021786977	45.13500085842649	43.9900106840296	43.47303676954452	38.95403016694858	40.738571072171645	29.33417408806194	31.691652330466294	28.795609237394686	31.989823540049247	34.33921827097777	31.171858391407206	26.807276610103525	25.84996750867162	28.504231946454098	32.48237592514469	32.606447257202014	32.779028260177846	29.918831280332878	31.512965144835064	41.963741175540456	38.81421522820081	38.07816052554131	35.2575869755358	33.74303529171255	36.53125491699558	37.94277238109848	37.68279767461501	35.530679629093335	38.993884718085205	37.74729704633748	41.36862470995931	39.421130887812105	38.56079120884895	43.16617105349859	31.90571392942127	31.845169995494466	24.85486994308812	28.26091781399581	29.030167141996856	34.441859968711995	32.22090621905397	33.631898837560854	33.88184302318903	32.24660030994331	33.35123792394518	30.247190341641716	32.179236195097886	35.148551687998676	27.22423740707615	33.86706821217985	32.022296972609325	34.27612667937122	24.329645405717706	29.99187936896362	30.344728866907833	30.69168860260319	36.13922758794253	30.76643277304337	34.405552212160934	46.24799533500838	39.98892646432814	41.94882734332099	40.9612927930392	42.77234529706769	30.5258614721293	28.756884317761862	29.881756031063365	33.475878260766095	27.23022892406083
PC1_PDAC46940768	39.37221367410097	41.43714331692294	37.46689768181453	39.36463917126808	44.39899943643483	111.87877199223601	98.19786079493429	94.68715981151178	91.61142479940027	92.262512614734	39.89183985184446	40.59104936569592	40.38246708031987	40.05414408402641	34.2920853970905	48.54738397858921	45.04625873348547	44.846829111677245	44.920367490137124	40.70592677321646	56.16696293545762	59.80548545714422	55.961818861506245	57.02442726595259	54.21036458046063	53.70287846889746	60.927113386440496	62.062867205221664	61.23509550763469	59.3776472949681	52.43759355618797	55.041966939249065	38.52457939847034	41.437704534981144	37.54436974188774	42.11907427114429	45.41274336908508	41.62210821153026	35.19284514227406	34.01388177259558	37.59341680835707	41.38934569692611	41.72167849554341	41.92058884410333	38.528786315568	40.57520290778599	52.38871838226945	48.31301880163343	44.763986266324444	40.38586589358325	38.78443299704729	49.431678415746795	53.26701850926288	52.09462682683551	49.2196136094654	53.748522538137024	54.73881178107533	61.25492141319199	55.05988501149842	55.66914565286355	66.21675335468827	42.12302818642376	41.57217230487612	32.22147409337002	36.74002753556575	37.840637722292186	43.61429117805587	40.71303035156276	42.760472344786365	42.60855388688372	40.68235367622853	44.78135523374983	40.52647742424682	43.0534364290638	47.60915632665932	36.41040588097251	44.52312495425457	42.01057184046132	45.315111062427775	31.083288916514544	39.25478629709729	40.576387037376	40.88692722188233	48.80087291949805	40.97411491716802	46.62978047115428	61.465385412191864	52.478414664091694	55.714156269070756	55.33088885957093	58.75468308483059	40.5408324949266	37.48564027046406	39.37181560251427	44.584299976233815	35.799461037761716
PC1_PDAC47961179	40.74993618807553	43.04905790236092	39.009626136443444	40.81382651727354	46.08221326436049	95.74021024338386	82.03627046441835	83.3870022304946	80.32358307225728	82.52288673170263	40.818562364485594	41.39676562897287	41.2123194770801	40.90129826445967	34.943191916142304	50.17343502803399	46.92168982611884	46.668980075581864	46.6452586824612	42.60696756181206	56.53795168213231	59.7824042729256	55.593203173520436	56.521321057312896	54.302493107028496	53.46497734416129	60.40665037200183	61.242424196383666	60.964800014250535	58.9990215341655	52.24041302271066	54.841275800489484	40.0695996579857	42.85246049357421	39.13103869853832	43.87832189814864	47.785836112834005	42.391088858671395	36.25210769048387	35.09463516110519	38.51091379080398	42.60504502372393	43.05813325535382	43.011071070320575	39.831974934114335	41.95502527477795	52.3384525733884	47.90401179338787	45.199813141837	40.89029297828302	39.47667694618073	51.97249363422207	54.34415500868472	53.816611164495654	50.607156219434856	56.091254450058145	55.33641211670279	62.4848788700909	56.469424254127766	56.815591932118295	66.27201829694704	43.59429956179085	43.040913876655274	33.75698104017481	38.28790880945085	39.513005892920965	44.37571299512139	41.87133821766749	43.98244050415112	43.34840281233947	42.019475228506124	44.50477298691837	40.06248468482365	43.35597975813615	48.829161256608714	37.10225025483563	45.65250108114884	43.248987437358416	46.68306410003458	31.929646769097506	40.24645577085192	42.570069435585985	42.732314673837955	50.7594181048679	42.90729346166838	48.15996665935785	61.901740509276635	52.88118924211066	56.42185509341188	55.78259092766653	59.11377926736194	41.838583011596285	38.6957767617814	40.37580448173993	45.6138549035215	36.884694961992025
PC1_PDAC48200247	42.975335867456295	44.76988744917134	40.46590075949009	42.57947388506959	48.35740590546362	142.36572695821138	128.36302801622801	116.27499790653238	114.56464691319832	113.66551131721852	42.98454174322133	43.983225124516395	43.28370791981825	43.46391931554933	36.68554637875069	52.761798666320814	49.26341351260454	48.96347829119977	48.793515984432624	44.82173912969062	62.129115416832356	66.38746982348879	62.541050383434786	63.100336205445906	59.82808332055454	59.24330738064665	67.5461663870086	68.31920094928296	67.87592275125186	65.5590737686862	57.62858023084702	60.91045265194309	41.81626339259282	44.919250920585355	40.6924198091117	46.08701481682203	49.872861802381635	44.877280368192956	37.79610321566241	36.944409824639145	40.47357990701715	45.00181770304649	45.70644958176411	45.738680146160654	42.193354475307	44.395151190138954	59.500446266923824	55.14108133501241	50.17119889700669	45.02929977568817	43.20989559125206	54.76984582517989	60.13077393824527	58.161301329997876	55.13065338873709	59.787632124006244	60.11256829798418	68.0094272248993	61.10767187163699	61.14867283490451	72.80348424205195	45.371493287575035	44.5266396649077	34.38606981205309	39.31035484011466	40.8453847441475	46.88889995686583	44.003671304188686	46.42993626760294	45.70599113054545	43.84065767121038	49.16450631926121	44.80661907002751	47.261337094304984	52.60079068244412	40.150100287219686	48.66890928441634	45.95032607949475	49.63922664829902	33.614084811165476	42.66344066903018	44.63215599336148	44.92914091662489	53.88990025169691	45.17068818316964	51.63367591465169	66.01352644351404	56.53002037416795	60.31433509061711	59.7240233099183	63.67153850718295	43.99192576258187	40.63160965179423	42.77422235989012	48.283871589951566	38.582008659274365
PC1_PDAC48289495	43.46013076355672	46.359388234795155	42.042129442254044	43.876631229719116	49.01007893947525	101.11903736573737	87.38180834266878	87.31967631184294	85.57550784944247	86.8652085636023	44.09098088888072	44.69534356808601	44.78668950382033	44.08701030256669	38.26597443493608	53.356302546462295	49.83193325213432	49.578496265294426	49.99369973149021	45.221561879502396	59.75952062787429	63.19542753192042	58.909255009077626	59.86835101359589	57.63033307492898	57.077679701564755	64.54172142001771	65.78980553981351	64.27185375852079	62.52727339620788	56.076709680703765	58.19697004823161	43.040733035487214	46.134310709059264	42.213601065405626	46.9106410595146	50.594837233292395	45.81583110675495	39.41800677192795	38.25134594109709	41.54404890279022	45.973015252324096	45.966952138613976	46.11509255290192	42.69607865686314	44.90129786771199	56.11950228766264	51.59268823486618	49.10591491780655	44.82909766947114	43.088392892156385	54.364918081468666	56.97400521578195	56.47640720257645	52.958606611306735	58.41898272143246	57.93140951091352	64.61342728468715	58.83397896044655	59.09633367071015	68.06515311577367	46.8815974761953	46.85992503355562	36.8071258244076	41.62497329297098	42.65161673721683	48.49073182391564	45.41069040508491	47.60099358124255	47.601963158962796	45.680810764359464	48.61808270104953	44.04910174149966	47.05753524192321	52.107916931564596	40.05082400450537	48.652344004702194	46.34475183634242	49.50724154337508	34.918768459022715	43.59936579038048	45.101278769530246	45.39449338070906	53.2920425554163	45.46139472435187	50.8070021568783	67.21533757118996	57.468932317121535	61.013300261900426	59.72885004617578	62.755894395030346	44.88066145504201	41.68064090010768	43.32802277007789	48.775164680253994	39.788067522694455
