	bladder	bonemarrow	brain	breast	colonsigmoid	colontransverse	heart	hypothalamus	kidney	liver	lung	lymphnodes	ovary	pancreas	placenta	prostate	skin	stomach	testis
PC1_PDAC60570448	0.04687286590144418	0.0714936538084065	0.044354279402301564	0.04997260252713064	0.06094583521449079	0.06368811785657369	0.04774608653447916	0.042987589221350535	0.04901263460856876	0.06076315804135277	0.054360793401923346	0.05582492593399202	0.04532459688764327	0.052591993135757555	0.04881637942389304	0.04747172188719247	0.04831452500873402	0.06432315455298476	0.04513508665178096
PC2_PDAC17366689	0.04549956856516919	0.09200265840963001	0.043790458521629286	0.05025237131161783	0.06146990166903461	0.0640842891845087	0.04654058154703228	0.0416897240039325	0.04582485243373466	0.04988132285049739	0.05683627541533001	0.06290701394479134	0.04321990238844285	0.04748242545445649	0.04721875308791512	0.04532787284637458	0.04840966222596938	0.06312812840221757	0.04443423773771619
PC2_PDAC2052782	0.04585479807969476	0.0962302316900198	0.041946263270703624	0.04934008007756902	0.06159904740538507	0.06420179218620928	0.046115490325191286	0.04102880641401572	0.04592063995112253	0.051974650305023636	0.0562725895157892	0.06029063584095187	0.043670058405676775	0.048401718571922644	0.0479880573532372	0.04565132859400835	0.0478076305851966	0.06280683032752794	0.04289935110075465
PC2_PDAC2475972	0.04578138190967426	0.09414427219660093	0.0436217067222017	0.05020362080938552	0.0602404352180939	0.062497734547026694	0.046603697452588376	0.04185795288091845	0.0460308515170969	0.049939636736106664	0.05666325971548325	0.0622773028910784	0.04377049373272299	0.04774735198635413	0.047547049457009584	0.04538453235987877	0.048933675457377215	0.062327120790620714	0.04442792361978165
PC2_PDAC2482265	0.0463463340627359	0.08848922863208455	0.043711270320897395	0.050507206562474004	0.06062288516065435	0.06303916213275358	0.04692703955775614	0.042185336483229245	0.04639646727051857	0.05045596598232907	0.05650190254347297	0.061442399285499	0.04443148698577282	0.04857037491685267	0.048020193192078856	0.045951907158087384	0.04884967471990617	0.06324495119534744	0.044306213837549985
PC2_PDAC2540901	0.04603619561916595	0.09004489500494404	0.04405331264864859	0.050806599354646945	0.06042845876318417	0.06291354865074641	0.04689110174588252	0.042095450174071895	0.04608084041848262	0.04924939504860559	0.05708430054833321	0.06305634449930704	0.04396319925835001	0.04769608367965712	0.04741034977503697	0.04557390656119785	0.04915787049259995	0.06286165387756797	0.044596493879571326
PC2_PDAC2564973	0.04631613850757529	0.08856001623420522	0.04395902232096213	0.05058783989122102	0.060166542253604086	0.06253004046853045	0.04715913880180959	0.04219684002461587	0.04645125270642685	0.050561004905457674	0.05681283122057969	0.0620697236448579	0.044338366644946704	0.04846066449928652	0.04766942620551578	0.045822668129180934	0.049057691863433325	0.06263851223955136	0.044642279438239445
PC2_PDAC2574988	0.045168918404306396	0.09891412078225449	0.04337686757725691	0.04976558001936143	0.060783651603455995	0.06318920614381028	0.046116659357841185	0.04138921177700305	0.04550206414783155	0.049329276658291996	0.05703338980289246	0.06291195214766131	0.04290517654974041	0.04680711430258038	0.04715107627240985	0.04500315462098238	0.04861382242795738	0.0620459798002269	0.043992777604135405
PC2_PDAC2577546	0.04517363989025614	0.09819915921555766	0.04302521253824524	0.04941577223689338	0.06133864119618431	0.0637249631824179	0.046006638216921546	0.04120394672190887	0.045558280582362734	0.049972638620978393	0.056810876811507476	0.06283660700134938	0.042817662434363433	0.04696758849517657	0.04730787196950342	0.04481565259169363	0.048390125679136316	0.0626829412656848	0.04375178134985886
PC2_PDAC2577997	0.045854253796634076	0.09160376325843572	0.04229851862650836	0.04941044466280499	0.06127194025214292	0.06395237093030291	0.04610134973000634	0.04113592051929624	0.04665923172770119	0.05533923214302665	0.055515223777144386	0.05929731640993304	0.043953346112672126	0.04954030835305809	0.0480841907321259	0.04593516165337101	0.04784283791508703	0.06306512815729258	0.043139461242456344
PC2_PDAC3112275	0.046251375615528174	0.08709282855774467	0.04416521977412487	0.05020376175182389	0.06017038322775522	0.06289182222394811	0.047215225369404486	0.042473108645931505	0.046973713058036715	0.05209457395416574	0.055967412896181054	0.05980628216429594	0.04446400464920183	0.04900320014364321	0.04841989828213441	0.046189809462127314	0.04866107238188095	0.06304640555437055	0.04490990228770151
PC2_PDAC3116277	0.04411998189423643	0.10616038536862257	0.04251314299296052	0.04895044248090132	0.06187972817721706	0.06434126646958516	0.04487888425184474	0.04050367581977646	0.04475055034779968	0.050017294190571535	0.05653282985568928	0.06415195374817703	0.04144183804181765	0.046200106859502155	0.046475402071991447	0.0443584156698097	0.047668643760462925	0.061963605904230036	0.043091852094804296
PC2_PDAC3119446	0.04650699862230659	0.08788346848252933	0.0443394206236923	0.05070237129226685	0.05990714196420497	0.06258797480096182	0.04751220129792596	0.04278853114405858	0.046735837464453665	0.05042835398807768	0.05657916470626906	0.059819904350842834	0.04459032069235838	0.048611038777456164	0.048468750005227164	0.0462107283162282	0.04901558596208036	0.06232931462581715	0.04498289288324296
PC2_PDAC3135181	0.0457058603194895	0.08845760987917492	0.04334686791432739	0.04977318353393956	0.061473278650403446	0.06402847303273856	0.0464450142706129	0.041671444023623265	0.0466870754584135	0.05439676759810931	0.055879362242306815	0.05999741810988934	0.043679053201764746	0.04920321952637313	0.047618887822902266	0.04592023310561639	0.04828327535392051	0.06335924928401136	0.044073726672383184
PC2_PDAC3150896	0.04622747980235304	0.0849271125001023	0.04369265560121521	0.0502146499953313	0.06025918420268446	0.0631375912224509	0.04702223746624265	0.04222006548960678	0.047372667628083245	0.05522131082634348	0.05550131811888803	0.059150990899454844	0.0444875260686433	0.0500894387025125	0.04809966137460347	0.04629000373421382	0.04857092442981242	0.062981422187	0.04453375975045813
PC2_PDAC3160282	0.04452834566194682	0.10284205689914927	0.04261368879503234	0.049183266452079544	0.06132980384680102	0.06358982441975326	0.04526826208691314	0.040682717226722204	0.04544411713220321	0.05176845917620332	0.056331925879502545	0.06272589373039489	0.042081549548996955	0.0468093864727102	0.04713505966184213	0.04458396259601917	0.0481028752003912	0.06165514429389283	0.04332366091944605
PC2_PDAC3186149	0.045281602586519	0.10093754513036265	0.042512107064562085	0.0496175076414964	0.061096697539157446	0.06364838599832146	0.045872806121548225	0.04108578753120794	0.04522752401175004	0.04945618889117726	0.056633198335678606	0.06221130678485284	0.04304002065190331	0.04709276163669406	0.0475050607107832	0.04497632408616937	0.048031886902887094	0.06258686686449559	0.043186421510433656
PC2_PDAC3188262	0.04659476000470046	0.08953299782548778	0.0432266822858596	0.050200170599605826	0.06114835479421392	0.06373964669606653	0.04724668658389336	0.04203882238798758	0.046239223232032944	0.04957539079216393	0.05758104593954735	0.06019774853622571	0.04447308395901002	0.0483156704841575	0.0482160798554733	0.04614736237635899	0.04860288496573202	0.06304157285818011	0.0438818158233032
PC2_PDAC3188402	0.0460306543131717	0.0902829822271494	0.0434423440958187	0.049971009822520424	0.060722125966355574	0.06316969195017201	0.04678217400303098	0.04194916638069568	0.046299749158988775	0.0515978965635917	0.056602534118229686	0.06131312950341003	0.04402485924347465	0.04859543119650097	0.047588656938058825	0.04585925718729566	0.048472629213448554	0.06319020731233344	0.04410550080575335
PC2_PDAC3189442	0.04574039235641907	0.09755276323138791	0.04174785854292149	0.04972404709856823	0.062042588940265625	0.06451107043580113	0.045910173885183314	0.040484992835808205	0.04524767873196258	0.049350176245242044	0.05767352751271732	0.0630217913765159	0.043058637972649534	0.04705266881408611	0.04721989899176665	0.045131860290578675	0.04869839819126048	0.06297104285962135	0.04286043168724443
PC2_PDAC3197789	0.04433451572759546	0.10260930722624999	0.043716084184724176	0.05040698058471778	0.06034659006190899	0.062369492548874306	0.04561165783855463	0.04105209574253012	0.04489965966801973	0.0487694478941791	0.05764476321060231	0.06571433738351135	0.042023471860011916	0.04586071554066118	0.04487283525086988	0.0442381741583694	0.04891561169395574	0.06206275825513021	0.04455150116953378
PC2_PDAC3272045	0.04515405291014842	0.10756158164705298	0.04153027452968189	0.04898619413830579	0.06108365099130967	0.06337364356009521	0.04522047163436201	0.04029295905183238	0.044900618094456723	0.050332230379036516	0.05655759663084012	0.061803148924819994	0.042683393020222504	0.04680142084809739	0.04721391134125442	0.04481698903252752	0.04771680740379041	0.06148032361736783	0.04249073224479814
PC2_PDAC42237561	0.045819966241944954	0.09291344015050758	0.04362831757905325	0.04994288593176665	0.06015476358046081	0.06270129854584548	0.046539304185098954	0.041925902064944696	0.04665240041577125	0.05220437781976852	0.05597044911130639	0.06064780799481127	0.043805583268010206	0.0485074455214844	0.04789763136384401	0.04581658691260283	0.04847234503273847	0.06226762934248008	0.04413186493756022
PC2_PDAC4410934	0.04694607459213329	0.07922869691380578	0.04331450162066746	0.04947532895806974	0.062047953285723004	0.06492633381051147	0.04741977473504197	0.042689641216276636	0.0476747061200235	0.05519551807199493	0.05466613104574957	0.056296720206138275	0.045443497419493176	0.05107305484134354	0.0499199671835939	0.04709066962617655	0.047632685742688106	0.06481868938058154	0.04414005522998771
PC2_PDAC44953082	0.045628601688079154	0.09219601435538427	0.04368344885290959	0.049416054149760275	0.06099691900456781	0.06356292943749206	0.0466138917982271	0.042015706413965466	0.04664337131431012	0.053027860861806796	0.05586438340403574	0.05968013129055285	0.04349181142049785	0.0485372063473389	0.04789789279960127	0.045708560508038086	0.04810568806120469	0.06269021426863686	0.04423931402359093
PC2_PDAC46388018	0.046425494757302725	0.08810209584249466	0.04344314684600194	0.04993380836854397	0.06121602469153172	0.06378486086868602	0.04705405737366887	0.04223328478769699	0.04643712995380897	0.050904343733838606	0.05611365506480313	0.060151928118319965	0.04450842372900039	0.04883101528755591	0.048495545392868246	0.0461016519353646	0.04847706649512091	0.06360378137726863	0.044182685376123874
PC2_PDAC47480101	0.04557943344847467	0.09206686138100358	0.04367187963347864	0.05001296497780517	0.06168587974725832	0.0643121477756375	0.046446218254801795	0.041781687193335686	0.04568677309326702	0.049231852090900884	0.056723124924073144	0.06275830402754967	0.04339054805315645	0.04760971395781769	0.04754480355507305	0.045299088082493236	0.04835162869523311	0.06358463381490302	0.04426245729373756
PC2_PDAC47886918	0.04625532970939453	0.09023962345880057	0.0440977666337565	0.05042935450614057	0.060347148153874694	0.06298559814365041	0.04717472514707336	0.0424460441834826	0.04617746575514983	0.04913628329222997	0.05662130240386958	0.06108894740180888	0.04440953704282098	0.0482376571243115	0.04808320963569996	0.04589875704975169	0.048714510104693784	0.06305979145244707	0.04459694880104339
PC2_PDAC48057134	0.046465559728575224	0.08784289144218695	0.04437233521261095	0.050506747552310514	0.06027943352645045	0.0628839362628595	0.04746690220498451	0.0426240254530711	0.04643832975862034	0.0490759489220632	0.05662320358775948	0.061294387702539505	0.04460248305909447	0.04841578862542358	0.048060623652122395	0.04595192340535798	0.04894522461480905	0.06315678506367176	0.044993470225489066
PC2_PDAC48961393	0.04552283269912863	0.09658735894623434	0.04249379969095493	0.05000244179058108	0.06129227051269536	0.06363897281261592	0.046092832805707654	0.040831307647934745	0.04549675145943783	0.04957263141516684	0.057426936482544294	0.06373415009758192	0.04308259563168759	0.04720641027065766	0.04716858521107229	0.04502826192565059	0.04879517551526035	0.06249445594682477	0.04353222913826343
PC2_PDAC49128511	0.046108345354359814	0.0862818162845309	0.04286088441670512	0.04981596336002382	0.061996184378349944	0.06441070150645573	0.04687594281635771	0.04153617836965165	0.0466644018599974	0.05276731502352546	0.056674885482731446	0.06107643676501357	0.043832052790969085	0.048985318084438643	0.04785461187229911	0.045847267402481635	0.04862643208547384	0.0638974274469784	0.043887834699656895
PC2_PDAC49648551	0.04573671272307063	0.0950981348773117	0.04316161353818298	0.0498693159371279	0.06090343920522653	0.06327818489127651	0.046634028038083086	0.041695369611432546	0.04578870843458184	0.049680766624831806	0.056626933467354396	0.06156713527535584	0.043757585593806554	0.04784284553510925	0.04789860649050636	0.04534984899239514	0.0484676211193078	0.06277438174815643	0.04386876789688277
PC2_PDAC49735295	0.045279286075814155	0.0953174566769217	0.0432123948718342	0.04967974988119532	0.06193937937768801	0.06459147415133343	0.046041162927355744	0.04140039297650034	0.04547789466259596	0.04984453355605481	0.05648219979364658	0.06273100532814847	0.043036393887707525	0.047436839327481016	0.047380361122856915	0.045143715083780754	0.04799183145890999	0.06316352713355813	0.043850401706616964
PC2_PDAC50074894	0.04693485747005834	0.07584413762037319	0.044538382125617094	0.050079377205040916	0.060794806796498756	0.0635318835811239	0.04781593263254905	0.04327343554741345	0.04849453705783341	0.056938426807997	0.054487476710007456	0.05631498448047493	0.04538183967925885	0.05141150442281122	0.04945006182211089	0.04744380322798438	0.04833520784155063	0.0637447539168532	0.045184591054443404
PC2_PDAC50076790	0.04667919480163764	0.08015305758605823	0.04338709399977735	0.0498017919448157	0.06140051540341746	0.0640616521540707	0.04725511807534795	0.042320963822980874	0.047836814460814975	0.05682860862574265	0.05501393346702334	0.057258816164865174	0.04490761862368257	0.051280018286850124	0.04886316548021197	0.046950359575222665	0.0479802296082148	0.06394692812940732	0.04407411978985845
PC2_PDAC50085530	0.04556883235454953	0.09345460219615544	0.043087217193731646	0.04980552838957851	0.06148223683191546	0.06398762510696981	0.04632922185832443	0.041364220933552916	0.04582204780834537	0.050690166241482655	0.05689936455071758	0.06270302857851066	0.0432532053052778	0.047611973238455826	0.04737519537740104	0.04528215741497155	0.04857740608164434	0.06287487100920013	0.04383109952921518
PC2_PDAC50186712	0.04566802582791079	0.09296542037458388	0.04253970784781407	0.04952152696163734	0.06199923139439931	0.06435582672694432	0.04609547911240325	0.04108548370848442	0.045907133567370986	0.05128995695076375	0.05658706274007905	0.06203030550494961	0.04346037273805274	0.04800992037134317	0.04792839800754408	0.045338414241814194	0.048369117670599315	0.06359325906410436	0.043255357189201475
PC2_PDAC50216576	0.04687932091202054	0.08368542117734126	0.044218036797690145	0.05053280156419395	0.0608353069540879	0.06320427908981814	0.04777818255950425	0.042800160035559746	0.04657055993295846	0.049159469782538115	0.05688222727893213	0.06126825332716443	0.04504908248835728	0.04900792305217678	0.04821635036003451	0.04620530324797509	0.04884581781267723	0.0640808020973182	0.044780701529651835
PC2_PDAC50282664	0.04618000664533155	0.09056255448690306	0.043687236819246265	0.04991895329470181	0.060656089013947985	0.06326983197918619	0.04703881742885034	0.0421526409045037	0.04633192434291092	0.050481007836912305	0.05613151457788273	0.06023789462845823	0.04439261250367968	0.04868445428839836	0.04837325958632184	0.04586986409131838	0.04840322004688367	0.06329684214170556	0.0443312753828574
PC2_PDAC50282664_1	0.04601108358194645	0.09129716063656011	0.04406593771135764	0.049902782079717295	0.06035610133241121	0.06285429309259122	0.04705467055766591	0.04226680235581639	0.04637996412106127	0.050441796194638344	0.056245310363460976	0.06069644889729586	0.044204412440655066	0.04848728124715286	0.04807377878173542	0.0456628513590447	0.04843759322555574	0.06294964503253934	0.044612086988794306
PC2_PDAC51273695	0.04444634435019147	0.10976028863617693	0.04246208637831527	0.04920860265733055	0.060200770178569764	0.06240396583520572	0.04519267671063395	0.040605824701337175	0.04479759690197602	0.04936918902804394	0.05665104035664866	0.06343088698823181	0.04204680658664923	0.04602150458982066	0.046770556375837824	0.04434850866522439	0.04821862581817128	0.0608192001101805	0.043245525131454826
PC2_PDAC51342262	0.04506866079837385	0.10027889389689888	0.04291856913911857	0.049296071395251384	0.06061819142262957	0.06308180352434628	0.04604893630251827	0.041314113257069573	0.04570962833122206	0.050805885356521946	0.0565025104464474	0.062070851754645745	0.04288521082364078	0.047321590689558796	0.04741525374808176	0.04496509546352666	0.048127627024798135	0.06188192646601924	0.04368918015933115
PC2_PDAC51467355	0.04503175981765977	0.1020629752262702	0.0431774690637452	0.04957596421904239	0.06059585131671331	0.0629981277203806	0.04576089209295634	0.04128548702190591	0.04528746411201627	0.049844553142293725	0.05653539819822464	0.06232489603587065	0.04270427002408933	0.046875561187873505	0.04709004781015271	0.044907863451617076	0.04813258195143437	0.06205041753204154	0.04375842007571258
PC2_PDAC5199669	0.04566398664863018	0.09459145241638528	0.043653053476560094	0.05001183682234056	0.06099566372020504	0.06339179473192191	0.04659902390915289	0.041742912466058234	0.04569987653288816	0.048884403802547625	0.056905927449434526	0.06257467044948556	0.043557892322848145	0.04726331266048531	0.04727764721567712	0.045235540269792325	0.048721419187039684	0.06290856507259679	0.04432102084595077
PC2_PDAC5226113	0.04441517186725414	0.10991411667496959	0.04141128305308913	0.048737409343799214	0.061361962296839025	0.06363602100496239	0.044865548038370534	0.03999073359621451	0.04457538511447488	0.04984712743258369	0.05690870044385921	0.06348673377055179	0.04174918706795281	0.04620196314204183	0.046937133792310834	0.04441177385268048	0.047758580859694116	0.06154895046367951	0.042242218184672504
PC2_PDAC552883	0.04606737227971415	0.09124021099781039	0.04400131348860017	0.05018627402667703	0.060372770431023175	0.06280669049515007	0.047128638617545175	0.04225955908883801	0.04608874276471456	0.04926079564985894	0.05666158617148486	0.06146029362635439	0.04420969351957096	0.04816020101915005	0.04787603927168404	0.04561324155261916	0.04859674440767116	0.06335317978563251	0.04465665280590097
PC2_PDAC60075651	0.04725326812606309	0.06374941583363809	0.04459177782754857	0.0496578779087591	0.06132144128331295	0.06439678069525584	0.0482022805747712	0.04332368890332862	0.05035379681625319	0.06456992839451992	0.053214995983075095	0.0526621205563864	0.0461240285055765	0.0543350981281807	0.0497125921787023	0.04825323457436403	0.04777835708390114	0.06515836343257074	0.04534095319379267
PC2_PDAC60122032	0.04659998455477589	0.08385384890046335	0.043782920226864815	0.05042539785589816	0.06121778132654452	0.0636185114772747	0.04748705667507866	0.04219652175622068	0.04682512950964818	0.05130860963173007	0.05686829233532807	0.06099626554188162	0.04452687556587751	0.048966724458827486	0.04806560850924319	0.04615844371332464	0.04898993571323238	0.06355104795179028	0.04456104429599561
PC2_PDAC60376304	0.04580375922565323	0.09419413859939392	0.04270899875279149	0.04952881720003406	0.06124028781825674	0.0639058106264755	0.0462944004517376	0.04152723618900052	0.04583975734110699	0.05119925351587319	0.056305691739856036	0.06114546287014755	0.04383088298119989	0.04845772996493075	0.047849589531156415	0.045508090294550704	0.04796741491236048	0.06336955466307607	0.04332312332239888
PC2_PDAC60462165	0.04786153435451489	0.06699385556904688	0.043769687257694624	0.04983846647506246	0.061917913103136005	0.06483555769783739	0.048177825125154165	0.04328448438387626	0.049163025282845656	0.06020612449209125	0.05425611290044648	0.0544043046526408	0.046530863641832884	0.05347166262397065	0.0495975303374204	0.04809617713962258	0.04774409953799873	0.06533442515369582	0.044516350271112094
PC2_PDAC60651816	0.04517397794415147	0.10148540946936327	0.04240583944867249	0.049131069113453864	0.06147634919964188	0.06396046919030796	0.0458681705022115	0.040966674672093896	0.04519974766706697	0.04974283952510852	0.056830491674946255	0.062144611154902114	0.04277919546332174	0.04683492320800775	0.04769085011232372	0.04492072946159508	0.04806424968449064	0.06224383032681492	0.04308057218152585
